ens_gene_id	cytoband
ENSG00000261509	16p11.2
ENSG00000261009	16p11.2
ENSG00000283110	16p11.2
ENSG00000278848	16p11.2
ENSG00000282927	16p11.2
ENSG00000262090	16p11.2
ENSG00000260626	16p11.2
ENSG00000261200	16p11.2
ENSG00000261466	16p11.2
ENSG00000261405	16p11.2
ENSG00000259882	16p11.2
ENSG00000260518	16p11.2
ENSG00000282924	16p11.2
ENSG00000261580	16p11.2
ENSG00000260308	16p11.2
ENSG00000270467	16p11.2
ENSG00000261153	16p11.2
ENSG00000271178	16p11.2
ENSG00000259680	16p11.2
ENSG00000270924	16p11.2
ENSG00000271691	16p11.2
ENSG00000260312	16p11.2
ENSG00000270318	16p11.2
ENSG00000260525	16p11.2
ENSG00000260781	16p11.2
ENSG00000271620	16p11.2
ENSG00000261607	16p11.2
ENSG00000259842	16p11.2
ENSG00000270401	16p11.2
ENSG00000205452	16p11.2
ENSG00000198555	16p11.2
ENSG00000261217	16p11.2
ENSG00000259990	16p11.2
ENSG00000283065	16p11.2
ENSG00000261197	16p11.2
ENSG00000262561	16p11.2
ENSG00000261440	16p11.2
ENSG00000260087	16p11.2
ENSG00000259987	16p11.2
ENSG00000260207	16p11.2
ENSG00000256642	16p11.2
ENSG00000200434	16p11.2
ENSG00000279800	16p11.2
ENSG00000279165	16p11.2
ENSG00000260854	16p11.2
ENSG00000179755	16p11.2
ENSG00000261566	16p11.2
ENSG00000262885	16p11.2
ENSG00000216671	16p11.2
ENSG00000278138	16p11.2
ENSG00000261053	16p11.2
ENSG00000260809	16p11.2
ENSG00000259979	16p11.2
ENSG00000260724	16p11.2
ENSG00000261800	16p11.2
ENSG00000280180	16p11.2
ENSG00000261461	16p11.2
ENSG00000261608	16p11.2
ENSG00000260073	16p11.2
ENSG00000260590	16p11.2
ENSG00000261398	16p11.2
ENSG00000261274	16p11.2
ENSG00000260958	16p11.2
ENSG00000260967	16p11.2
ENSG00000260984	16p11.2
ENSG00000259897	16p11.2
ENSG00000261010	16p11.2
ENSG00000261752	16p11.2
ENSG00000260846	16p11.1
ENSG00000261486	16p11.1
ENSG00000260427	16p11.1
ENSG00000260480	16p11.1
ENSG00000259841	16p11.1
ENSG00000260291	16p11.1
ENSG00000261689	16p11.1
ENSG00000260598	16p11.1
ENSG00000260812	16p11.1
ENSG00000260680	16p11.1
ENSG00000261299	16p11.1
ENSG00000278681	16p11.1
ENSG00000214581	16p11.1
ENSG00000261711	16p11.1
ENSG00000260153	16p11.1
ENSG00000259836	16p11.1
ENSG00000261350	16p11.1
ENSG00000260341	16p11.1
ENSG00000261445	16p11.1
ENSG00000260857	16p11.1
ENSG00000269622	16p11.1
ENSG00000282946	16p11.1
ENSG00000259996	16p11.1
ENSG00000260994	16p11.1
ENSG00000261046	16p11.1
ENSG00000260134	16p11.1
ENSG00000260746	16p11.1
ENSG00000259791	16p11.1
ENSG00000260522	16p11.1
ENSG00000251915	16p11.1
ENSG00000222207	16p11.1
ENSG00000251924	16p11.1
ENSG00000252624	16p11.1
ENSG00000261122	16p11.1
ENSG00000252094	16p11.1
ENSG00000276599	16p11.1
ENSG00000277004	16p11.1
ENSG00000252182	16p11.1
ENSG00000274228	16p11.1
ENSG00000253055	16p11.1
ENSG00000252647	16p11.1
ENSG00000252268	16p11.1
ENSG00000251760	16p11.1
ENSG00000251717	16p11.1
ENSG00000252806	16p11.1
ENSG00000252673	16p11.1
ENSG00000252587	16p11.1
ENSG00000252936	16p11.1
ENSG00000260611	16p11.1
ENSG00000261620	16p11.1
ENSG00000261515	16p11.1
ENSG00000261782	16p11.1
ENSG00000279666	16p11.1
ENSG00000261084	16p11.1
ENSG00000261239	16q11.2
ENSG00000199448	16q11.2
ENSG00000261356	16q11.2
ENSG00000260251	16q11.2
ENSG00000171241	16q11.2
ENSG00000261512	16q11.2
ENSG00000259856	16q11.2
ENSG00000260909	16q11.2
ENSG00000069329	16q11.2
ENSG00000261131	16q11.2
ENSG00000280376	16q11.2
ENSG00000091651	16q11.2
ENSG00000140795	16q11.2
ENSG00000260782	16q11.2
ENSG00000155330	16q11.2
ENSG00000260889	16q11.2
ENSG00000261725	16q11.2
ENSG00000166123	16q11.2
ENSG00000069345	16q11.2
ENSG00000261173	16q11.2
ENSG00000259821	16q12.1
ENSG00000259983	16q12.1
ENSG00000171208	16q12.1
ENSG00000260281	16q12.1
ENSG00000239840	16q12.1
ENSG00000129636	16q12.1
ENSG00000260744	16q12.1
ENSG00000279509	16q12.1
ENSG00000260012	16q12.1
ENSG00000261369	16q12.1
ENSG00000222767	16q12.1
ENSG00000212290	16q12.1
ENSG00000102893	16q12.1
ENSG00000222268	16q12.1
ENSG00000262038	16q12.1
ENSG00000259866	16q12.1
ENSG00000261336	16q12.1
ENSG00000259918	16q12.1
ENSG00000261231	16q12.1
ENSG00000260497	16q12.1
ENSG00000261325	16q12.1
ENSG00000260450	16q12.1
ENSG00000261017	16q12.1
ENSG00000140798	16q12.1
ENSG00000261538	16q12.1
ENSG00000121270	16q12.1
ENSG00000102910	16q12.1
ENSG00000240793	16q12.1
ENSG00000280067	16q12.1
ENSG00000196470	16q12.1
ENSG00000275909	16q12.1
ENSG00000261802	16q12.1
ENSG00000260688	16q12.1
ENSG00000260347	16q12.1
ENSG00000102921	16q12.1
ENSG00000261267	16q12.1
ENSG00000243609	16q12.1
ENSG00000260033	16q12.1
ENSG00000259912	16q12.1
ENSG00000260086	16q12.1
ENSG00000260052	16q12.1
ENSG00000272545	16q12.1
ENSG00000260726	16q12.1
ENSG00000222170	16q12.1
ENSG00000260184	16q12.1
ENSG00000260067	16q12.1
ENSG00000261421	16q12.1
ENSG00000261815	16q12.1
ENSG00000102924	16q12.1
ENSG00000260614	16q12.1
ENSG00000259957	16q12.1
ENSG00000280189	16q12.1
ENSG00000259839	16q12.1
ENSG00000260769	16q12.1
ENSG00000279249	16q12.1
ENSG00000166152	16q12.1
ENSG00000262950	16q12.1
ENSG00000263110	16q12.1
ENSG00000261623	16q12.1
ENSG00000102935	16q12.1
ENSG00000260089	16q12.1
ENSG00000260024	16q12.1
ENSG00000280131	16q12.1
ENSG00000259978	16q12.1
ENSG00000275155	16q12.1
ENSG00000279842	16q12.1
ENSG00000261751	16q12.1
ENSG00000244551	16q12.1
ENSG00000283365	16q12.1
ENSG00000205423	16q12.1
ENSG00000259843	16q12.1
ENSG00000261835	16q12.1
ENSG00000273829	16q12.1
ENSG00000260298	16q12.1
ENSG00000155393	16q12.1
ENSG00000279356	16q12.1
ENSG00000202124	16q12.1
ENSG00000260381	16q12.1
ENSG00000260031	16q12.1
ENSG00000252526	16q12.1
ENSG00000121274	16q12.1
ENSG00000121281	16q12.1
ENSG00000274969	16q12.1
ENSG00000166164	16q12.1
ENSG00000261393	16q12.1
ENSG00000261092	16q12.1
ENSG00000260573	16q12.1
ENSG00000140807	16q12.1
ENSG00000260029	16q12.1
ENSG00000278909	16q12.1
ENSG00000205414	16q12.1
ENSG00000260249	16q12.1
ENSG00000167208	16q12.1
ENSG00000167207	16q12.1
ENSG00000270120	16q12.1
ENSG00000261644	16q12.1
ENSG00000083799	16q12.1
ENSG00000264947	16q12.1
ENSG00000260616	16q12.1
ENSG00000261703	16q12.1
ENSG00000260042	16q12.1
ENSG00000199771	16q12.1
ENSG00000263082	16q12.1
ENSG00000261241	16q12.1
ENSG00000261637	16q12.1
ENSG00000260605	16q12.1
ENSG00000260620	16q12.1
ENSG00000261282	16q12.1
ENSG00000103449	16q12.1
ENSG00000261238	16q12.1
ENSG00000280344	16q12.1
ENSG00000261047	16q12.1
ENSG00000260818	16q12.1
ENSG00000260850	16q12.1
ENSG00000224578	16q12.1
ENSG00000223168	16q12.1
ENSG00000260057	16q12.1
ENSG00000261190	16q12.1
ENSG00000261470	16q12.1
ENSG00000279779	16q12.1
ENSG00000260268	16q12.1
ENSG00000261749	16q12.1
ENSG00000260975	16q12.1
ENSG00000260478	16q12.1
ENSG00000260887	16q12.1
ENSG00000279427	16q12.1
ENSG00000103460	16q12.1
ENSG00000249231	16q12.1,16q12.2
ENSG00000260963	16q12.2
ENSG00000260393	16q12.2
ENSG00000261261	16q12.2
ENSG00000234337	16q12.2
ENSG00000260326	16q12.2
ENSG00000260258	16q12.2
ENSG00000260939	16q12.2
ENSG00000277639	16q12.2
ENSG00000177200	16q12.2
ENSG00000261291	16q12.2
ENSG00000279018	16q12.2
ENSG00000280227	16q12.2
ENSG00000261056	16q12.2
ENSG00000279589	16q12.2
ENSG00000238645	16q12.2
ENSG00000202193	16q12.2
ENSG00000259962	16q12.2
ENSG00000260078	16q12.2
ENSG00000261804	16q12.2
ENSG00000262714	16q12.2
ENSG00000279741	16q12.2
ENSG00000280027	16q12.2
ENSG00000103479	16q12.2
ENSG00000252569	16q12.2
ENSG00000259926	16q12.2
ENSG00000279344	16q12.2
ENSG00000279722	16q12.2
ENSG00000166971	16q12.2
ENSG00000103494	16q12.2
ENSG00000275191	16q12.2
ENSG00000140718	16q12.2
ENSG00000261630	16q12.2
ENSG00000280392	16q12.2
ENSG00000260194	16q12.2
ENSG00000261049	16q12.2
ENSG00000280454	16q12.2
ENSG00000259759	16q12.2
ENSG00000259517	16q12.2
ENSG00000177508	16q12.2
ENSG00000283689	16q12.2
ENSG00000277559	16q12.2
ENSG00000261803	16q12.2
ENSG00000283304	16q12.2
ENSG00000283258	16q12.2
ENSG00000245694	16q12.2
ENSG00000176842	16q12.2
ENSG00000259711	16q12.2
ENSG00000259725	16q12.2
ENSG00000260147	16q12.2
ENSG00000259283	16q12.2
ENSG00000239555	16q12.2
ENSG00000283423	16q12.2
ENSG00000159387	16q12.2
ENSG00000263207	16q12.2
ENSG00000240760	16q12.2
ENSG00000087245	16q12.2
ENSG00000274508	16q12.2
ENSG00000260135	16q12.2
ENSG00000279030	16q12.2
ENSG00000087253	16q12.2
ENSG00000261997	16q12.2
ENSG00000256812	16q12.2
ENSG00000103546	16q12.2
ENSG00000278928	16q12.2
ENSG00000260765	16q12.2
ENSG00000228695	16q12.2
ENSG00000198848	16q12.2
ENSG00000159398	16q12.2
ENSG00000246379	16q13
ENSG00000279523	16q13
ENSG00000260041	16q13
ENSG00000261013	16q13
ENSG00000087258	16q13
ENSG00000261439	16q13
ENSG00000265281	16q13
ENSG00000260198	16q13
ENSG00000279764	16q13
ENSG00000272372	16q13
ENSG00000159461	16q13
ENSG00000260621	16q13
ENSG00000167005	16q13
ENSG00000087263	16q13
ENSG00000274031	16q13
ENSG00000125124	16q13
ENSG00000102891	16q13
ENSG00000087250	16q13
ENSG00000125148	16q13
ENSG00000260823	16q13
ENSG00000260549	16q13
ENSG00000169715	16q13
ENSG00000205364	16q13
ENSG00000255986	16q13
ENSG00000205362	16q13
ENSG00000205361	16q13
ENSG00000205360	16q13
ENSG00000259923	16q13
ENSG00000169688	16q13
ENSG00000198417	16q13
ENSG00000125144	16q13
ENSG00000205358	16q13
ENSG00000275691	16q13
ENSG00000187193	16q13
ENSG00000259827	16q13
ENSG00000261429	16q13
ENSG00000261302	16q13
ENSG00000102900	16q13
ENSG00000207649	16q13
ENSG00000070915	16q13
ENSG00000283471	16q13
ENSG00000243988	16q13
ENSG00000051108	16q13
ENSG00000261270	16q13
ENSG00000261114	16q13
ENSG00000087237	16q13
ENSG00000140853	16q13
ENSG00000259922	16q13
ENSG00000260145	16q13
ENSG00000260148	16q13
ENSG00000140848	16q13
ENSG00000279019	16q13
ENSG00000279803	16q13
ENSG00000172775	16q13
ENSG00000159579	16q13
ENSG00000102931	16q13
ENSG00000276663	16q13
ENSG00000260038	16q13
ENSG00000102934	16q13
ENSG00000260965	16q21
ENSG00000271456	16q21
ENSG00000102962	16q21
ENSG00000006210	16q21
ENSG00000102970	16q21
ENSG00000005194	16q21
ENSG00000088682	16q21
ENSG00000260345	16q21
ENSG00000102978	16q21
ENSG00000125170	16q21
ENSG00000135736	16q21
ENSG00000159618	16q21
ENSG00000260828	16q21
ENSG00000205336	16q21
ENSG00000261633	16q21
ENSG00000182885	16q21
ENSG00000260467	16q21
ENSG00000159625	16q21
ENSG00000260438	16q21
ENSG00000140854	16q21
ENSG00000140859	16q21
ENSG00000276166	16q21
ENSG00000274816	16q21
ENSG00000187185	16q21
ENSG00000206833	16q21
ENSG00000070729	16q21
ENSG00000159648	16q21
ENSG00000166188	16q21
ENSG00000103005	16q21
ENSG00000102996	16q21
ENSG00000207173	16q21
ENSG00000261151	16q21
ENSG00000070761	16q21
ENSG00000260545	16q21
ENSG00000260927	16q21
ENSG00000070770	16q21
ENSG00000260867	16q21
ENSG00000240863	16q21
ENSG00000103021	16q21
ENSG00000103023	16q21
ENSG00000181938	16q21
ENSG00000212379	16q21
ENSG00000261078	16q21
ENSG00000252271	16q21
ENSG00000276131	16q21
ENSG00000260186	16q21
ENSG00000103034	16q21
ENSG00000200556	16q21
ENSG00000103037	16q21
ENSG00000125107	16q21
ENSG00000276259	16q21
ENSG00000207493	16q21
ENSG00000279816	16q21
ENSG00000206952	16q21
ENSG00000281910	16q21
ENSG00000260865	16q21
ENSG00000103042	16q21
ENSG00000279889	16q21
ENSG00000125166	16q21
ENSG00000245768	16q21
ENSG00000200424	16q21
ENSG00000244003	16q21
ENSG00000260451	16q21
ENSG00000242423	16q21
ENSG00000261638	16q21
ENSG00000275808	16q21
ENSG00000244043	16q21
ENSG00000261144	16q21
ENSG00000200062	16q21
ENSG00000270222	16q21
ENSG00000260240	16q21
ENSG00000261807	16q21
ENSG00000261278	16q21
ENSG00000261590	16q21
ENSG00000278499	16q21
ENSG00000261436	16q21
ENSG00000261310	16q21
ENSG00000259844	16q21
ENSG00000261178	16q21
ENSG00000224631	16q21
ENSG00000150394	16q21
ENSG00000260600	16q21
ENSG00000201289	16q21
ENSG00000260115	16q21
ENSG00000207441	16q21
ENSG00000280261	16q21
ENSG00000237901	16q21
ENSG00000231589	16q21
ENSG00000260332	16q21
ENSG00000261502	16q21
ENSG00000269986	16q21
ENSG00000261199	16q21
ENSG00000260658	16q21
ENSG00000241808	16q21
ENSG00000261743	16q21
ENSG00000279225	16q21
ENSG00000259864	16q21
ENSG00000261014	16q21
ENSG00000261653	16q21
ENSG00000260715	16q21
ENSG00000261028	16q21
ENSG00000260668	16q21
ENSG00000259846	16q21
ENSG00000259859	16q21
ENSG00000260187	16q21
ENSG00000260068	16q21
ENSG00000140937	16q21
ENSG00000278893	16q21
ENSG00000259847	16q21
ENSG00000260834	16q21
ENSG00000260364	16q21
ENSG00000261742	16q21
ENSG00000261818	16q21
ENSG00000260004	16q21
ENSG00000260695	16q21
ENSG00000261234	16q21
ENSG00000201999	16q21
ENSG00000179776	16q21
ENSG00000246898	16q21
ENSG00000166546	16q21
ENSG00000260146	16q21
ENSG00000261656	16q21
ENSG00000260851	16q21
ENSG00000166548	16q21
ENSG00000260755	16q21
ENSG00000261519	16q21
ENSG00000275745	16q21
ENSG00000217555	16q21
ENSG00000254788	16q21
ENSG00000277978	16q21
ENSG00000089505	16q21
ENSG00000140932	16q21
ENSG00000260650	16q21
ENSG00000140931	16q22.1
ENSG00000183723	16q22.1
ENSG00000135720	16q22.1
ENSG00000260465	16q22.1
ENSG00000260558	16q22.1
ENSG00000246777	16q22.1
ENSG00000249961	16q22.1
ENSG00000159593	16q22.1
ENSG00000258122	16q22.1
ENSG00000168748	16q22.1
ENSG00000172840	16q22.1
ENSG00000166589	16q22.1
ENSG00000166592	16q22.1
ENSG00000166595	16q22.1
ENSG00000172831	16q22.1
ENSG00000265408	16q22.1
ENSG00000280416	16q22.1
ENSG00000172828	16q22.1
ENSG00000172824	16q22.1
ENSG00000280334	16q22.1
ENSG00000265918	16q22.1
ENSG00000067955	16q22.1
ENSG00000125149	16q22.1
ENSG00000237172	16q22.1
ENSG00000102871	16q22.1
ENSG00000135722	16q22.1
ENSG00000265690	16q22.1
ENSG00000102878	16q22.1
ENSG00000140939	16q22.1
ENSG00000196123	16q22.1
ENSG00000179044	16q22.1
ENSG00000205250	16q22.1
ENSG00000102890	16q22.1
ENSG00000207948	16q22.1
ENSG00000280163	16q22.1
ENSG00000125122	16q22.1
ENSG00000168701	16q22.1
ENSG00000135723	16q22.1
ENSG00000135740	16q22.1
ENSG00000262691	16q22.1
ENSG00000196155	16q22.1
ENSG00000168676	16q22.1
ENSG00000201201	16q22.1
ENSG00000159708	16q22.1
ENSG00000159713	16q22.1
ENSG00000239194	16q22.1
ENSG00000159714	16q22.1
ENSG00000176387	16q22.1
ENSG00000261320	16q22.1
ENSG00000159720	16q22.1
ENSG00000270049	16q22.1
ENSG00000159723	16q22.1
ENSG00000276075	16q22.1
ENSG00000039523	16q22.1
ENSG00000283332	16q22.1
ENSG00000261396	16q22.1
ENSG00000259945	16q22.1
ENSG00000260894	16q22.1
ENSG00000261386	16q22.1
ENSG00000280214	16q22.1
ENSG00000259804	16q22.1
ENSG00000102974	16q22.1
ENSG00000237718	16q22.1
ENSG00000159753	16q22.1
ENSG00000102977	16q22.1
ENSG00000102981	16q22.1
ENSG00000124074	16q22.1
ENSG00000159761	16q22.1
ENSG00000141098	16q22.1
ENSG00000141084	16q22.1
ENSG00000270165	16q22.1
ENSG00000102904	16q22.1
ENSG00000102901	16q22.1
ENSG00000168286	16q22.1
ENSG00000102898	16q22.1
ENSG00000262141	16q22.1
ENSG00000038358	16q22.1
ENSG00000263126	16q22.1
ENSG00000188038	16q22.1
ENSG00000159792	16q22.1
ENSG00000141086	16q22.1
ENSG00000261884	16q22.1
ENSG00000205220	16q22.1
ENSG00000213398	16q22.1
ENSG00000124067	16q22.1
ENSG00000141096	16q22.1
ENSG00000167261	16q22.1
ENSG00000167264	16q22.1
ENSG00000262962	16q22.1
ENSG00000263201	16q22.1
ENSG00000202336	16q22.1
ENSG00000182810	16q22.1
ENSG00000261864	16q22.1
ENSG00000072736	16q22.1
ENSG00000201850	16q22.1
ENSG00000212445	16q22.1
ENSG00000262514	16q22.1
ENSG00000279621	16q22.1
ENSG00000240435	16q22.1
ENSG00000260891	16q22.1
ENSG00000263276	16q22.1
ENSG00000262160	16q22.1
ENSG00000103067	16q22.1
ENSG00000261469	16q22.1
ENSG00000103066	16q22.1
ENSG00000260441	16q22.1
ENSG00000103064	16q22.1
ENSG00000252026	16q22.1
ENSG00000103061	16q22.1
ENSG00000279649	16q22.1
ENSG00000132600	16q22.1
ENSG00000259797	16q22.1
ENSG00000222177	16q22.1
ENSG00000103056	16q22.1
ENSG00000279693	16q22.1
ENSG00000274698	16q22.1
ENSG00000199263	16q22.1
ENSG00000241334	16q22.1
ENSG00000184939	16q22.1
ENSG00000201164	16q22.1
ENSG00000260084	16q22.1
ENSG00000275383	16q22.1
ENSG00000252040	16q22.1
ENSG00000252640	16q22.1
ENSG00000062038	16q22.1
ENSG00000260577	16q22.1
ENSG00000260860	16q22.1
ENSG00000261395	16q22.1
ENSG00000039068	16q22.1
ENSG00000200558	16q22.1
ENSG00000260798	16q22.1
ENSG00000260459	16q22.1
ENSG00000103047	16q22.1
ENSG00000199979	16q22.1
ENSG00000275504	16q22.1
ENSG00000260999	16q22.1
ENSG00000266801	16q22.1
ENSG00000202497	16q22.1
ENSG00000271129	16q22.1
ENSG00000244378	16q22.1
ENSG00000103044	16q22.1
ENSG00000168802	16q22.1
ENSG00000141076	16q22.1
ENSG00000207083	16q22.1
ENSG00000168807	16q22.1
ENSG00000200164	16q22.1
ENSG00000265113	16q22.1
ENSG00000260914	16q22.1
ENSG00000132612	16q22.1
ENSG00000213380	16q22.1
ENSG00000272617	16q22.1
ENSG00000258429	16q22.1
ENSG00000260371	16q22.1
ENSG00000259900	16q22.1
ENSG00000132603	16q22.1
ENSG00000157315	16q22.1
ENSG00000132604	16q22.1
ENSG00000103018	16q22.1
ENSG00000261527	16q22.1
ENSG00000260108	16q22.1
ENSG00000102908	16q22.1
ENSG00000223109	16q22.1
ENSG00000274093	16q22.1
ENSG00000260772	16q22.1
ENSG00000181019	16q22.1
ENSG00000261602	16q22.1
ENSG00000262136	16q22.1
ENSG00000141101	16q22.1
ENSG00000260290	16q22.1
ENSG00000198373	16q22.1
ENSG00000252443	16q22.1
ENSG00000208017	16q22.1
ENSG00000157322	16q22.1
ENSG00000277003	16q22.1
ENSG00000196696	16q22.1
ENSG00000226232	16q22.1
ENSG00000255185	16q22.1
ENSG00000239118	16q22.1
ENSG00000279533	16q22.1
ENSG00000241183	16q22.1
ENSG00000090857	16q22.1
ENSG00000247228	16q22.1
ENSG00000157335	16q22.1
ENSG00000261145	16q22.1
ENSG00000280006	16q22.1
ENSG00000261556	16q22.1
ENSG00000280252	16q22.1
ENSG00000223496	16q22.1
ENSG00000090861	16q22.1
ENSG00000265648	16q22.1
ENSG00000157349	16q22.1
ENSG00000260537	16q22.1
ENSG00000261777	16q22.1
ENSG00000168872	16q22.1
ENSG00000157350	16q22.1
ENSG00000260111	16q22.1
ENSG00000240043	16q22.1
ENSG00000200153	16q22.1
ENSG00000157353	16q22.1
ENSG00000103051	16q22.1
ENSG00000189091	16q22.1
ENSG00000221514	16q22.1
ENSG00000221066	16q22.1
ENSG00000157368	16q22.1
ENSG00000132613	16q22.1
ENSG00000279569	16q22.1
ENSG00000103043	16q22.1,16q22.2
ENSG00000279412	16q22.1
ENSG00000260156	16q22.1
ENSG00000214353	16q22.1
ENSG00000279815	16q22.1
ENSG00000279122	16q22.1
ENSG00000279123	16q22.1
ENSG00000262890	16q22.2
ENSG00000157423	16q22.2
ENSG00000221725	16q22.2
ENSG00000259833	16q22.2
ENSG00000259798	16q22.2
ENSG00000180917	16q22.2
ENSG00000261260	16q22.2
ENSG00000172137	16q22.2
ENSG00000261348	16q22.2
ENSG00000262120	16q22.2
ENSG00000260734	16q22.2
ENSG00000262008	16q22.2
ENSG00000167377	16q22.2
ENSG00000261611	16q22.2
ENSG00000247324	16q22.2
ENSG00000157429	16q22.2
ENSG00000260520	16q22.2
ENSG00000140835	16q22.2
ENSG00000260015	16q22.2
ENSG00000252339	16q22.2
ENSG00000198650	16q22.2
ENSG00000260886	16q22.2
ENSG00000260593	16q22.2
ENSG00000140832	16q22.2
ENSG00000040199	16q22.2
ENSG00000260185	16q22.2
ENSG00000199301	16q22.2
ENSG00000263666	16q22.2
ENSG00000261513	16q22.2
ENSG00000260612	16q22.2
ENSG00000166747	16q22.2
ENSG00000223224	16q22.2
ENSG00000283057	16q22.2
ENSG00000262140	16q22.2
ENSG00000224470	16q22.2
ENSG00000182149	16q22.2
ENSG00000102984	16q22.2
ENSG00000279592	16q22.2
ENSG00000261765	16q22.2
ENSG00000277481	16q22.2
ENSG00000242176	16q22.2
ENSG00000263311	16q22.2
ENSG00000263232	16q22.2
ENSG00000102967	16q22.2
ENSG00000140830	16q22.2
ENSG00000257017	16q22.2
ENSG00000261701	16q22.2
ENSG00000260252	16q22.2
ENSG00000140829	16q22.2
ENSG00000118557	16q22.2
ENSG00000261673	16q22.2
ENSG00000261774	16q22.2
ENSG00000261008	16q22.2
ENSG00000283564	16q22.2
ENSG00000260664	16q22.2
ENSG00000280264	16q22.2
ENSG00000259768	16q22.2
ENSG00000238731	16q22.2
ENSG00000261764	16q22.2
ENSG00000279206	16q22.2
ENSG00000140836	16q22.2,16q22.3
ENSG00000259209	16q22.3
ENSG00000251868	16q22.3
ENSG00000279757	16q22.3
ENSG00000280092	16q22.3
ENSG00000272330	16q22.3
ENSG00000279591	16q22.3
ENSG00000272250	16q22.3
ENSG00000271009	16q22.3
ENSG00000260880	16q22.3
ENSG00000197445	16q22.3
ENSG00000261227	16q22.3
ENSG00000279120	16q22.3
ENSG00000258779	16q22.3
ENSG00000258582	16q22.3
ENSG00000260687	16q22.3
ENSG00000259971	16q22.3
ENSG00000260848	16q22.3
ENSG00000283457	16q22.3
ENSG00000259817	16q22.3
ENSG00000279420	16q22.3
ENSG00000261404	16q22.3,16q23.1
ENSG00000279100	16q23.1
ENSG00000260471	16q23.1
ENSG00000261248	16q23.1
ENSG00000275236	16q23.1
ENSG00000103035	16q23.1
ENSG00000259972	16q23.1
ENSG00000239763	16q23.1
ENSG00000260884	16q23.1
ENSG00000214331	16q23.1
ENSG00000261079	16q23.1
ENSG00000196436	16q23.1
ENSG00000276822	16q23.1
ENSG00000140839	16q23.1
ENSG00000261170	16q23.1
ENSG00000090863	16q23.1
ENSG00000251794	16q23.1
ENSG00000207525	16q23.1
ENSG00000240861	16q23.1
ENSG00000270945	16q23.1
ENSG00000168411	16q23.1
ENSG00000262904	16q23.1
ENSG00000168404	16q23.1
ENSG00000103089	16q23.1
ENSG00000261458	16q23.1
ENSG00000103091	16q23.1
ENSG00000186187	16q23.1
ENSG00000247033	16q23.1
ENSG00000166816	16q23.1
ENSG00000261058	16q23.1
ENSG00000184517	16q23.1
ENSG00000213318	16q23.1
ENSG00000168928	16q23.1
ENSG00000168925	16q23.1
ENSG00000240338	16q23.1
ENSG00000050820	16q23.1
ENSG00000280152	16q23.1
ENSG00000252101	16q23.1
ENSG00000153774	16q23.1
ENSG00000259999	16q23.1
ENSG00000261783	16q23.1
ENSG00000252122	16q23.1
ENSG00000261717	16q23.1
ENSG00000274220	16q23.1
ENSG00000166822	16q23.1
ENSG00000261476	16q23.1
ENSG00000183196	16q23.1
ENSG00000203472	16q23.1
ENSG00000273971	16q23.1
ENSG00000262583	16q23.1
ENSG00000260092	16q23.1
ENSG00000135702	16q23.1
ENSG00000205084	16q23.1
ENSG00000259992	16q23.1
ENSG00000276408	16q23.1
ENSG00000034713	16q23.1
ENSG00000276523	16q23.1
ENSG00000065457	16q23.1
ENSG00000065427	16q23.1
ENSG00000166848	16q23.1
ENSG00000282757	16q23.1
ENSG00000240199	16q23.1
ENSG00000261424	16q23.1
ENSG00000261313	16q23.1
ENSG00000199299	16q23.1
ENSG00000260223	16q23.1
ENSG00000260983	16q23.1
ENSG00000244485	16q23.1
ENSG00000152910	16q23.1
ENSG00000252814	16q23.1
ENSG00000252022	16q23.1
ENSG00000261833	16q23.1
ENSG00000273659	16q23.1
ENSG00000250514	16q23.1
ENSG00000259995	16q23.1
ENSG00000266426	16q23.1
ENSG00000260797	16q23.1
ENSG00000279856	16q23.1
ENSG00000103111	16q23.1
ENSG00000205078	16q23.1
ENSG00000261063	16q23.1
ENSG00000226348	16q23.1
ENSG00000260922	16q23.1
ENSG00000140873	16q23.1
ENSG00000260701	16q23.1
ENSG00000261154	16q23.1
ENSG00000278862	16q23.1
ENSG00000140876	16q23.1
ENSG00000261707	16q23.1
ENSG00000171724	16q23.1
ENSG00000278926	16q23.1
ENSG00000261330	16q23.1
ENSG00000261540	16q23.1
ENSG00000166509	16q23.1
ENSG00000260731	16q23.1
ENSG00000261776	16q23.1
ENSG00000186153	16q23.1,16q23.2
ENSG00000276007	16q23.1
ENSG00000279991	16q23.1
ENSG00000260969	16q23.1
ENSG00000260014	16q23.1
ENSG00000260733	16q23.1
ENSG00000279887	16q23.1
ENSG00000261837	16q23.1
ENSG00000279129	16q23.1
ENSG00000243101	16q23.1
ENSG00000280115	16q23.1
ENSG00000280190	16q23.1
ENSG00000260816	16q23.1
ENSG00000279732	16q23.1
ENSG00000261537	16q23.1
ENSG00000280274	16q23.1
ENSG00000260694	16q23.1
ENSG00000260479	16q23.1
ENSG00000260511	16q23.1
ENSG00000277954	16q23.2
ENSG00000261722	16q23.2
ENSG00000222244	16q23.2
ENSG00000261472	16q23.2
ENSG00000178573	16q23.2
ENSG00000277214	16q23.2
ENSG00000278058	16q23.2
ENSG00000275040	16q23.2
ENSG00000279378	16q23.2
ENSG00000260876	16q23.2
ENSG00000261390	16q23.2
ENSG00000261082	16q23.2
